bene_id,BENE_MBI_ID,BENE_LAST_NAME,BENE_1ST_NAME,BENE_MIDL_NAME,BENE_BRTH_DT,BENE_DEATH_DT,BENE_SEX_CD,BENE_RACE_CD,BENE_SK,BENE_XREF_SK,BENE_XREF_EFCTV_SK
-10000010287053,1S00EU8EN53,Barraza113,Salvador46,,1959-12-26,,1,5,-534801950,-534801950,-534801950
-10000010287052,1S00EU8EN52,Smith67,Nathanial472,D,1990-08-18,,1,1,-367660862,-367660862,-367660862
-10000010287032,1S00EU8EN32,Kshlerin58,Nadia817,J,1920-06-04,,2,1,-782526865,-782526865,-782526865
-10000010287029,1S00EU8EN29,Zulauf375,Marina546,,1956-11-11,,2,1,-240397453,-240397453,-240397453
-10000010287025,1S00EU8EN25,Stoltenberg489,Jamal145,P,1995-09-04,,1,1,-70516644,-70516644,-70516644
-10000010287024,1S00EU8EN24,Mayorga262,Adela471,R,1954-12-22,,2,5,-717208252,-717208252,-717208252
-10000010287019,1S00EU8EN19,Cremin516,Claude750,E,1975-03-03,,1,4,-369512110,-369512110,-369512110
-10000010287017,1S00EU8EN17,Bahringer146,Ozzie259,J,1919-12-02,,1,1,-625112094,-625112094,-625112094
-10000010287013,1S00EU8EN13,Veum823,Dede50,S,1930-04-24,,2,2,-234873243,-234873243,-234873243
-10000010287012,1S00EU8EN12,Wiza601,Terry864,,2008-08-31,,2,4,-888425137,-888425137,-888425137
-10000010287004,1S00EU8EN04,Barton704,Leanna255,N,1959-06-23,,2,4,-542527562,-542527562,-542527562
-10000010287003,1S00EU8EN03,Hettinger594,Garfield38,A,1976-11-27,,1,5,-188648514,-188648514,-188648514
-10000010287001,1S00EU8EN01,Doyle959,Damien170,J,1944-05-07,,1,5,-504584598,-504584598,-504584598
-10000010286991,1S00EU8EM91,Mueller846,Emanuel231,,1959-05-30,,1,4,-569214081,-569214081,-569214081
-10000010286981,1S00EU8EM81,Feeney44,Manuel446,M,1960-11-10,,1,1,-498618355,-498618355,-498618355
-10000010286980,1S00EU8EM80,Leyva523,Lucia634,,1967-05-07,,2,5,-237447876,-237447876,-237447876
-10000010286979,1S00EU8EM79,Nader710,Edgar153,,1921-05-18,,1,1,-739088099,-739088099,-739088099
-10000010286978,1S00EU8EM78,Oberbrunner298,Dylan44,,1956-09-18,,1,2,-417287448,-417287448,-417287448
-10000010286977,1S00EU8EM77,Kub800,Jamal145,M,1984-06-17,,1,1,-627996951,-627996951,-627996951
-10000010286976,1S00EU8EM76,Nieto461,Jaime666,J,1977-01-24,,1,5,-877031664,-877031664,-877031664
-10000010286975,1S00EU8EM75,Delgadillo349,Alejandro916,J,1999-05-13,,1,5,-60956142,-60956142,-60956142
-10000010286973,1S00EU8EM73,Salcido465,Germán350,J,1961-05-06,,1,5,-427446936,-427446936,-427446936
-10000010286963,1S00EU8EM63,McLaughlin530,Palmer257,J,1958-06-09,,1,1,-26906695,-26906695,-26906695
-10000010286959,1S00EU8EM59,Huel628,Lois157,M,1953-06-24,,2,3,-720579075,-720579075,-720579075
-10000010286958,1S00EU8EM58,Kovacek682,Kenia28,M,1951-03-22,,2,1,-552916798,-552916798,-552916798
-10000010286957,1S00EU8EM57,Collins926,Stefan297,,1948-03-17,,1,1,-489299,-489299,-489299
-10000010286955,1S00EU8EM55,Dibbert990,Gilbert263,A,2012-07-28,,1,1,-241961815,-241961815,-241961815
-10000010286951,1S00EU8EM51,Saavedra625,Lorena247,A,1958-04-14,,2,5,-447873677,-447873677,-447873677
-10000010286949,1S00EU8EM49,Valverde277,Laura391,A,1941-03-11,,2,5,-776957863,-776957863,-776957863
-10000010286948,1S00EU8EM48,Banda20,Hugo693,L,1946-12-22,,1,5,-322297658,-322297658,-322297658
-10000010286940,1S00EU8EM40,Huels583,Isabell86,J,1956-01-07,,2,1,-495915141,-495915141,-495915141
-10000010286939,1S00EU8EM39,Kunde533,Lee268,H,1960-12-21,,1,1,-439175532,-439175532,-439175532
-10000010286934,1S00EU8EM34,Ybarra887,Dorotea472,G,1947-03-25,,2,5,-175496034,-175496034,-175496034
-10000010286926,1S00EU8EM26,Hackett68,Cliff504,A,1953-06-19,,1,1,-674984633,-674984633,-674984633
-10000010286921,1S00EU8EM21,Goldner995,Drucilla444,A,1950-04-27,,2,5,-801847429,-801847429,-801847429
-10000010286917,1S00EU8EM17,Pouros728,Merideth332,J,1958-10-14,,2,5,-235425966,-235425966,-235425966
-10000010286916,1S00EU8EM16,Santana368,César846,S,1940-01-13,,1,5,-116511244,-116511244,-116511244
-10000010286915,1S00EU8EM15,Gislason620,Omer483,P,2008-07-17,,1,5,-991161906,-991161906,-991161906
-10000010286911,1S00EU8EM11,Cepeda588,Elisa944,L,1952-05-24,,2,5,-554457648,-554457648,-554457648
-10000010286909,1S00EU8EM09,Paucek755,Gino587,,1999-07-16,,1,1,-606884886,-606884886,-606884886
-10000010286904,1S00EU8EM04,Anguiano812,Graciela518,A,1951-06-17,,2,5,-111192508,-111192508,-111192508
-10000010286893,1S00EU8EK93,Hudson301,Remona896,D,1961-11-30,,2,1,-512495685,-512495685,-512495685
-10000010286891,1S00EU8EK91,Koch169,Leonard963,E,1957-12-21,,1,1,-380163198,-380163198,-380163198
-10000010286882,1S00EU8EK82,O'Hara248,Alex454,B,1955-02-17,,1,5,-407255553,-407255553,-407255553
-10000010286881,1S00EU8EK81,Larkin917,Allen322,F,1992-09-29,,1,1,-444404515,-444404515,-444404515
-10000010286879,1S00EU8EK79,Hernandes724,Gilberto712,E,1957-08-10,,1,5,-650947045,-650947045,-650947045
-10000010286876,1S00EU8EK76,Vergara204,Gabriel934,D,1975-08-10,,1,5,-219487525,-219487525,-219487525
-10000010286875,1S00EU8EK75,Fisher429,Maxima831,,1960-05-05,,2,1,-479274749,-479274749,-479274749
-10000010286874,1S00EU8EK74,Mertz280,Lorna458,,1941-05-29,,2,2,-350396427,-350396427,-350396427
-10000010286870,1S00EU8EK70,Jerde200,Lyle846,,1952-07-05,,1,1,-677971027,-677971027,-677971027
-10000010286868,1S00EU8EK68,Murazik203,Evangelina20,L,1989-08-11,,2,5,-769761432,-769761432,-769761432
-10000010286864,1S00EU8EK64,O'Kon634,Sabra779,J,1952-05-12,,2,1,-455864537,-455864537,-455864537
-10000010286862,1S00EU8EK62,Lind531,Amanda238,,1950-02-15,,2,1,-456860299,-456860299,-456860299
-10000010286861,1S00EU8EK61,Keebler762,Quinn173,F,1974-12-19,,1,1,-443748720,-443748720,-443748720
-10000010286858,1S00EU8EK58,Padilla483,Ariadna374,,1936-04-13,,2,5,-250327641,-250327641,-250327641
-10000010286857,1S00EU8EK57,Stracke611,Kent912,P,1943-09-16,,1,1,-182259669,-182259669,-182259669
-10000010286856,1S00EU8EK56,Paredes726,Magdalena964,,1956-06-21,,2,5,-446129025,-446129025,-446129025
-10000010286853,1S00EU8EK53,Pfeffer420,Sharika71,J,1969-01-17,,2,2,-156379880,-156379880,-156379880
-10000010286852,1S00EU8EK52,Friesen796,Alphonse92,,1957-07-21,,1,1,-759788010,-759788010,-759788010
-10000010286850,1S00EU8EK50,Lynch190,Lucien408,D,1966-08-27,,1,5,-83472484,-83472484,-83472484
-10000010286848,1S00EU8EK48,McKenzie376,Clyde817,K,1970-03-08,,2,5,-362384836,-362384836,-362384836
-10000010286847,1S00EU8EK47,Carvajal694,Pedro316,T,1928-08-07,,1,5,-429731667,-429731667,-429731667
-10000010286846,1S00EU8EK46,Bailey598,Octavia629,P,1954-11-10,,2,5,-502898732,-502898732,-502898732
-10000010286843,1S00EU8EK43,Glover433,Dick869,J,1946-04-17,,1,1,-265437135,-265437135,-265437135
-10000010286838,1S00EU8EK38,Tremblay80,Cleo27,T,1957-08-12,,1,5,-922714100,-922714100,-922714100
-10000010286835,1S00EU8EK35,Véliz274,Sergio619,G,1983-02-07,,1,5,-476802258,-476802258,-476802258
-10000010286833,1S00EU8EK33,Wiegand701,Darryl392,,1926-01-06,,1,1,-631550866,-631550866,-631550866
-10000010286829,1S00EU8EK29,Towne435,Mui729,E,1964-10-27,,2,4,-643653245,-643653245,-643653245
-10000010286828,1S00EU8EK28,Huel628,Ronny764,E,1958-09-27,,1,1,-764980618,-764980618,-764980618
-10000010286826,1S00EU8EK26,Stiedemann542,Franchesca574,J,1933-10-23,,2,6,-621218747,-621218747,-621218747
-10000010286820,1S00EU8EK20,Rubio813,Emilia403,R,1949-04-07,,2,5,-620545524,-620545524,-620545524
-10000010286819,1S00EU8EK19,Rowe323,Thalia561,B,1965-08-15,,2,5,-626760511,-626760511,-626760511
-10000010286818,1S00EU8EK18,Lang846,Cameron381,U,1980-07-31,,1,4,-92212115,-92212115,-92212115
-10000010286817,1S00EU8EK17,Murazik203,Griselda377,E,1957-10-25,,2,5,-803834448,-803834448,-803834448
-10000010286809,1S00EU8EK09,Covarrubias273,Natalia964,B,1976-08-13,,2,5,-985092377,-985092377,-985092377
-10000010286806,1S00EU8EK06,Hilpert278,Leontine92,L,1972-01-20,,2,5,-671778890,-671778890,-671778890
-10000010286805,1S00EU8EK05,Mondragón635,Ana972,C,1958-11-14,,2,5,-278457758,-278457758,-278457758
-10000010286802,1S00EU8EK02,Hammes673,Darwin703,I,1918-11-01,,1,4,-27955987,-27955987,-27955987
-10000010286798,1S00EU8EJ98,Lowe577,Otha286,M,1929-06-17,,1,1,-668072803,-668072803,-668072803
-10000010286791,1S00EU8EJ91,Gutmann970,Doria135,R,1950-11-26,,2,4,-741764013,-741764013,-741764013
-10000010286790,1S00EU8EJ90,Willms744,Rubye299,T,1945-07-05,,2,1,-875822369,-875822369,-875822369
-10000010286788,1S00EU8EJ88,Venegas795,Maricarmen445,B,1965-03-09,,2,5,-3671964,-3671964,-3671964
-10000010286785,1S00EU8EJ85,Moen819,Laverne101,E,1981-09-20,,1,1,-219750952,-219750952,-219750952
-10000010286779,1S00EU8EJ79,Moore224,Monte325,A,2015-11-09,,1,1,-992990819,-992990819,-992990819
-10000010286775,1S00EU8EJ75,Girón243,Luis Miguel102,,1938-08-29,,1,5,-760556816,-760556816,-760556816
-10000010286764,1S00EU8EJ64,Rohan584,Franklyn361,G,1951-03-24,,1,4,-982295889,-982295889,-982295889
-10000010286761,1S00EU8EJ61,Delatorre612,María Luisa888,C,1951-03-13,,2,5,-198435817,-198435817,-198435817
-10000010286759,1S00EU8EJ59,Grady603,Les282,A,1954-05-23,,1,1,-965789763,-965789763,-965789763
-10000010286751,1S00EU8EJ51,Lesch175,Mimi296,M,1955-02-16,,2,4,-259679280,-259679280,-259679280
-10000010286750,1S00EU8EJ50,Sosa986,Lorena247,T,1943-06-02,,2,5,-20209431,-20209431,-20209431
-10000010286742,1S00EU8EJ42,Schaden604,Virgilio529,F,1941-07-19,,1,4,-730683057,-730683057,-730683057
-10000010286720,1S00EU8EJ20,Hyatt152,Joaquin141,A,1973-07-08,,1,1,-925717567,-925717567,-925717567
-10000010286699,1S00EU8EH99,Gorczany269,Jona712,,1948-09-21,,2,1,-241181546,-241181546,-241181546
-10000010286698,1S00EU8EH98,Bergstrom287,Sima34,J,1960-02-03,,2,5,-754326819,-754326819,-754326819
-10000010286696,1S00EU8EH96,Ávila241,Micaela928,C,1940-08-25,,2,5,-736881882,-736881882,-736881882
-10000010286690,1S00EU8EH90,Hermiston71,Lita714,D,1957-10-27,,2,5,-750755424,-750755424,-750755424
-10000010286685,1S00EU8EH85,Bogan287,Libbie63,,1963-07-02,,2,1,-498391468,-498391468,-498391468
-10000010286684,1S00EU8EH84,Jimínez732,Alfonso758,L,1960-06-11,,1,5,-190848993,-190848993,-190848993
-10000010286683,1S00EU8EH83,Abshire638,Maria750,E,1971-07-18,,2,4,-598326054,-598326054,-598326054
-10000010286680,1S00EU8EH80,Rangel145,Gerardo48,E,1978-02-16,,1,5,-699218186,-699218186,-699218186
-10000010286673,1S00EU8EH73,Covarrubias273,Carolina179,L,1920-04-30,,2,5,-534128612,-534128612,-534128612
-10000010286672,1S00EU8EH72,Aponte375,Benito209,A,1940-05-19,,1,5,-185590334,-185590334,-185590334
-10000010286671,1S00EU8EH71,Veum823,Coleman27,J,1959-03-26,,1,1,-607054027,-607054027,-607054027
-10000010286664,1S00EU8EH64,Beahan375,Luis923,V,2018-12-09,,1,4,-447298578,-447298578,-447298578
-10000010286663,1S00EU8EH63,Rohan584,Kylee806,,1990-11-13,,2,1,-897514075,-897514075,-897514075
-10000010286658,1S00EU8EH58,Greenfelder433,Un745,V,1956-07-09,,2,5,-515217461,-515217461,-515217461
-10000010286657,1S00EU8EH57,Reichert620,Ardelle563,,1943-08-15,,2,1,-731388750,-731388750,-731388750
-10000010286652,1S00EU8EH52,Deckow585,Moses679,K,2003-01-13,,1,5,-853512250,-853512250,-853512250
-10000010286645,1S00EU8EH45,Glover433,Willard975,B,1977-01-27,,1,5,-967201116,-967201116,-967201116
-10000010286642,1S00EU8EH42,Ullrich385,Faustino767,,1984-06-08,,1,1,-984707319,-984707319,-984707319
-10000010286641,1S00EU8EH41,Ruiz676,Tomás404,,1943-12-23,,1,5,-369320117,-369320117,-369320117
-10000010286631,1S00EU8EH31,Solano766,José Emilio366,,1984-09-17,,1,5,-659435020,-659435020,-659435020
-10000010286629,1S00EU8EH29,Labadie908,Cassaundra447,F,1979-05-29,,2,1,-436178501,-436178501,-436178501
-10000010286626,1S00EU8EH26,Conroy74,Eryn994,H,1958-07-05,,2,5,-586382489,-586382489,-586382489
-10000010286624,1S00EU8EH24,Fay398,Elijah719,E,1946-01-07,,1,5,-215754978,-215754978,-215754978
-10000010286623,1S00EU8EH23,Stracke611,Emilio417,L,1972-12-26,,1,5,-251833489,-251833489,-251833489
-10000010286616,1S00EU8EH16,Russel238,Clifford177,E,1956-11-13,,1,5,-5484110,-5484110,-5484110
-10000010286614,1S00EU8EH14,Arteaga169,José Emilio366,,1946-04-30,,1,5,-34430816,-34430816,-34430816
-10000010286610,1S00EU8EH10,Samaniego616,José Luis472,,1959-12-21,,1,5,-874430520,-874430520,-874430520
-10000010286608,1S00EU8EH08,Nicolas769,Cleotilde229,A,1949-12-04,,2,5,-676633305,-676633305,-676633305
-10000010286603,1S00EU8EH03,Beer512,Bryce11,S,1938-08-24,,1,1,-73968512,-73968512,-73968512
-10000010286600,1S00EU8EH00,Cummings51,Rashad361,D,1960-03-10,,1,1,-363748624,-363748624,-363748624
-10000010286599,1S00EU8EG99,Lockman863,Tanisha724,Y,1978-01-05,,2,1,-716946780,-716946780,-716946780
-10000010286597,1S00EU8EG97,VonRueden376,Janella261,K,1976-07-09,,2,5,-904324956,-904324956,-904324956
-10000010286587,1S00EU8EG87,Dooley940,Myra819,L,1949-05-19,,2,1,-106770085,-106770085,-106770085
-10000010286583,1S00EU8EG83,Smitham825,Ezra452,T,1912-09-15,,1,1,-504382739,-504382739,-504382739
-10000010286576,1S00EU8EG76,Wiza601,Tia76,S,2022-07-01,,2,1,-740438071,-740438071,-740438071
-10000010286575,1S00EU8EG75,Denesik803,Luigi346,L,1957-07-09,,1,1,-951776100,-951776100,-951776100
-10000010286567,1S00EU8EG67,Kshlerin58,Dona966,,1941-10-15,,2,1,-911120889,-911120889,-911120889
-10000010286566,1S00EU8EG66,Wyman904,Mose244,,1938-10-04,,1,1,-392901675,-392901675,-392901675
-10000010286563,1S00EU8EG63,Spinka232,Marcel580,,1973-12-19,,1,1,-600200467,-600200467,-600200467
-10000010286560,1S00EU8EG60,Schulist381,Calvin845,L,1960-01-07,,1,2,-727555420,-727555420,-727555420
-10000010286557,1S00EU8EG57,Kemmer137,Zachary28,H,1963-10-04,,1,1,-182143736,-182143736,-182143736
-10000010286553,1S00EU8EG53,Funk324,Gricelda41,L,1973-12-06,,2,5,-497965733,-497965733,-497965733
-10000010286547,1S00EU8EG47,Kassulke119,Marica887,T,1941-08-29,,2,1,-56653025,-56653025,-56653025
-10000010286545,1S00EU8EG45,Kautzer186,Jarod376,B,1959-03-16,,1,4,-165185667,-165185667,-165185667
-10000010286539,1S00EU8EG39,Zboncak558,Dee580,S,1985-12-15,,1,4,-923514073,-923514073,-923514073
-10000010286527,1S00EU8EG27,Hermann103,Burt293,,1947-07-16,,1,1,-733776282,-733776282,-733776282
-10000010286524,1S00EU8EG24,Sipes176,Kaley842,A,1959-05-05,,2,1,-490466362,-490466362,-490466362
-10000010286523,1S00EU8EG23,Wolf938,Cyril535,,1976-01-05,,1,1,-800893227,-800893227,-800893227
-10000010286522,1S00EU8EG22,Hagenes547,Marva153,I,1977-03-06,,2,5,-646946590,-646946590,-646946590
-10000010286520,1S00EU8EG20,Leuschke194,Forest317,,1957-04-27,,1,5,-172662446,-172662446,-172662446
-10000010286519,1S00EU8EG19,Runte676,Farah862,H,1948-10-20,,2,1,-203261882,-203261882,-203261882
-10000010286518,1S00EU8EG18,Dach178,Sally227,A,1968-11-25,,2,5,-301551233,-301551233,-301551233
-10000010286517,1S00EU8EG17,Shanahan202,Lorine399,B,1982-08-27,,2,1,-663243790,-663243790,-663243790
-10000010286515,1S00EU8EG15,Lang846,Ethelene252,V,1951-05-11,,2,1,-416087308,-416087308,-416087308
-10000010286513,1S00EU8EG13,Wolf938,Louvenia131,,1954-01-20,,2,1,-18915604,-18915604,-18915604
-10000010286510,1S00EU8EG10,Arteaga169,Benito209,A,2014-05-30,,1,5,-357308577,-357308577,-357308577
-10000010286506,1S00EU8EG06,Fritsch593,Christeen33,,1916-08-02,,2,1,-29423248,-29423248,-29423248
-10000010286493,1S00EU8EF93,Bednar518,Jarrett354,A,1959-02-25,,1,2,-3431056,-3431056,-3431056
-10000010286491,1S00EU8EF91,Johnson679,Stephen891,,1950-08-23,,1,2,-988871695,-988871695,-988871695
-10000010286490,1S00EU8EF90,Dicki44,Antone63,,1958-03-31,,1,5,-31441364,-31441364,-31441364
-10000010286479,1S00EU8EF79,Zemlak964,Jannie509,M,2001-09-05,,2,1,-671483380,-671483380,-671483380
-10000010286477,1S00EU8EF77,Reichel38,Marcel580,,1964-10-01,,1,1,-750812228,-750812228,-750812228
-10000010286471,1S00EU8EF71,Schinner682,Garry927,B,1946-07-06,,1,1,-718250912,-718250912,-718250912
-10000010286467,1S00EU8EF67,Mraz590,Indira327,R,1957-01-17,,2,1,-980870512,-980870512,-980870512
-10000010286462,1S00EU8EF62,Maggio310,Yun266,,1965-04-10,,2,1,-229167827,-229167827,-229167827
-10000010286446,1S00EU8EF46,Bailey598,Sharlene906,I,1978-09-14,,2,1,-97072780,-97072780,-97072780
-10000010286443,1S00EU8EF43,Soria950,Irene779,,1976-02-26,,2,5,-634871146,-634871146,-634871146
-10000010286441,1S00EU8EF41,Quitzon246,Merrill415,J,1948-08-16,,2,1,-286822884,-286822884,-286822884
-10000010286437,1S00EU8EF37,Gleichner915,Joleen561,E,1957-12-11,,2,1,-153901074,-153901074,-153901074
-10000010286436,1S00EU8EF36,Turner526,Clinton763,R,1942-10-07,,1,4,-515437510,-515437510,-515437510
-10000010286434,1S00EU8EF34,Dach178,Wilbur107,,1955-07-29,,1,1,-654347992,-654347992,-654347992
-10000010286432,1S00EU8EF32,Fritsch593,Kyong970,M,1962-12-05,,2,1,-56212458,-56212458,-56212458
-10000010286431,1S00EU8EF31,Spencer878,Alvera113,J,2011-01-30,,2,5,-464333925,-464333925,-464333925
-10000010286430,1S00EU8EF30,Brekke496,Frank378,N,1949-07-14,,1,1,-746271335,-746271335,-746271335
-10000010286429,1S00EU8EF29,West559,Gaylord332,,2005-12-29,,1,1,-188139826,-188139826,-188139826
-10000010286425,1S00EU8EF25,Heaney114,Christopher407,D,1982-03-22,,1,5,-616171992,-616171992,-616171992
-10000010286423,1S00EU8EF23,Reichert620,Robby860,L,1993-06-30,,1,5,-273232245,-273232245,-273232245
-10000010286422,1S00EU8EF22,Muller251,Joana79,M,1953-10-20,,2,1,-877642033,-877642033,-877642033
-10000010286421,1S00EU8EF21,Rosenbaum794,Armando772,B,1997-09-16,,1,1,-93708074,-93708074,-93708074
-10000010286416,1S00EU8EF16,Gibson10,Arnulfo253,G,1955-02-12,,1,1,-313204028,-313204028,-313204028
-10000010286409,1S00EU8EF09,Adams676,Sandy901,,1950-09-07,,1,1,-567035425,-567035425,-567035425
-10000010286408,1S00EU8EF08,Gaitán874,Andrés117,C,1951-01-19,,1,5,-468239413,-468239413,-468239413
-10000010286407,1S00EU8EF07,Rodríguez701,Lorenzo669,T,1955-08-07,,1,5,-355127143,-355127143,-355127143
-10000010286406,1S00EU8EF06,Rosado690,Emilio417,G,1940-12-09,,1,5,-454298694,-454298694,-454298694
-10000010286405,1S00EU8EF05,Lara964,Estela596,L,1959-03-22,,2,5,-920646725,-920646725,-920646725
-10000010286392,1S00EU8EE92,Cazares77,Gregorio366,N,1946-09-07,,1,5,-834461198,-834461198,-834461198
-10000010286384,1S00EU8EE84,Cintrón695,Alejandro916,C,2012-11-01,,1,5,-471944024,-471944024,-471944024
-10000010286383,1S00EU8EE83,Velásquez56,Teodoro374,J,2001-01-08,,1,5,-65475522,-65475522,-65475522
-10000010286379,1S00EU8EE79,Griego535,Anita473,E,1943-08-06,,2,5,-571795720,-571795720,-571795720
-10000010286374,1S00EU8EE74,Sepúlveda884,Raúl937,V,2014-01-16,,1,5,-549397447,-549397447,-549397447
-10000010286371,1S00EU8EE71,Tovar84,Gustavo235,M,1955-08-20,,1,5,-854346348,-854346348,-854346348
-10000010286363,1S00EU8EE63,Ortiz186,Matthew562,Y,1970-04-03,,2,1,-813368680,-813368680,-813368680
-10000010286353,1S00EU8EE53,Maestas764,Guillermo498,,1991-09-12,,1,5,-199371663,-199371663,-199371663
-10000010286352,1S00EU8EE52,Rowe323,Janeth814,I,1962-12-05,,2,5,-527469925,-527469925,-527469925
-10000010286350,1S00EU8EE50,Berge125,Dewayne363,D,1990-06-01,,1,1,-343324740,-343324740,-343324740
-10000010286349,1S00EU8EE49,Keebler762,Deane47,,1958-06-09,,2,5,-417561364,-417561364,-417561364
-10000010286347,1S00EU8EE47,Langworth352,Shantae970,L,1965-12-17,,2,1,-7416870,-7416870,-7416870
-10000010286346,1S00EU8EE46,Altenwerth646,Earnestine14,J,1955-06-26,,2,5,-977613684,-977613684,-977613684
-10000010286334,1S00EU8EE34,Larson43,Lovella383,J,1946-11-26,,2,1,-678176779,-678176779,-678176779
-10000010286331,1S00EU8EE31,O'Kon634,Lu473,P,1947-06-23,,2,2,-635771441,-635771441,-635771441
-10000010286330,1S00EU8EE30,Smith67,Parker433,G,1983-08-03,,1,1,-458362402,-458362402,-458362402
-10000010286323,1S00EU8EE23,de Jesús414,María Elena653,,1960-09-05,,2,5,-207633679,-207633679,-207633679
-10000010286319,1S00EU8EE19,Kassulke119,Dagny669,,1944-08-18,,2,5,-827053654,-827053654,-827053654
-10000010286317,1S00EU8EE17,O'Kon634,Shauna908,M,1942-09-13,,2,5,-347213224,-347213224,-347213224
-10000010286316,1S00EU8EE16,Greenholt190,Kellee902,C,1950-12-14,,2,5,-191529372,-191529372,-191529372
-10000010286309,1S00EU8EE09,Lynch190,Sid118,D,1953-03-12,,1,4,-818484317,-818484317,-818484317
-10000010286307,1S00EU8EE07,Stamm704,Carter549,E,1949-01-05,,1,1,-217604159,-217604159,-217604159
-10000010286305,1S00EU8EE05,Corkery305,Vincent299,E,1956-06-19,,1,5,-616949743,-616949743,-616949743
-10000010286301,1S00EU8EE01,Balistreri607,Jessie665,H,1953-09-19,,1,5,-113087530,-113087530,-113087530
-10000010286299,1S00EU8ED99,Jacobi462,Jonathon205,K,2009-01-09,,1,1,-758720833,-758720833,-758720833
-10000010286298,1S00EU8ED98,Lindgren255,Valentin929,,1950-11-20,,1,1,-538509668,-538509668,-538509668
-10000010286295,1S00EU8ED95,Leannon79,Dwayne786,S,1965-12-29,,1,1,-82934206,-82934206,-82934206
-10000010286291,1S00EU8ED91,Schroeder447,Cleveland582,A,1970-02-02,,1,2,-741977752,-741977752,-741977752
-10000010286284,1S00EU8ED84,Nienow652,Larae985,D,1950-02-17,,2,1,-710873690,-710873690,-710873690
-10000010286282,1S00EU8ED82,Price929,Vaughn909,K,1957-08-16,,1,1,-809059080,-809059080,-809059080
-10000010286277,1S00EU8ED77,Nava670,Juan88,,1977-05-05,,1,5,-600061238,-600061238,-600061238
-10000010286264,1S00EU8ED64,Monahan736,Edmundo94,H,1968-04-06,,1,1,-886940598,-886940598,-886940598
-10000010286263,1S00EU8ED63,Olson653,Curt84,D,1956-04-08,,1,1,-485148774,-485148774,-485148774
-10000010286262,1S00EU8ED62,Hickle134,Nikki942,B,1954-07-14,,2,5,-456547523,-456547523,-456547523
-10000010286259,1S00EU8ED59,Klein929,Filiberto722,K,1960-01-24,,1,1,-752201877,-752201877,-752201877
-10000010286257,1S00EU8ED57,Paucek755,Sanjuana985,S,1956-06-11,,2,1,-416609706,-416609706,-416609706
-10000010286256,1S00EU8ED56,Dare640,Lynette631,,1955-03-14,,2,1,-258565594,-258565594,-258565594
-10000010286248,1S00EU8ED48,O'Reilly797,Malia984,B,1958-01-15,,2,5,-927447560,-927447560,-927447560
-10000010286241,1S00EU8ED41,Von197,Edmund685,G,1983-03-28,,1,4,-570332957,-570332957,-570332957
-10000010286240,1S00EU8ED40,Arias66,Teodoro374,A,1948-12-18,,1,5,-124914409,-124914409,-124914409
-10000010286239,1S00EU8ED39,Cremin516,Marcellus830,,1955-07-05,,1,6,-588012272,-588012272,-588012272
