BENE_ID,BENE_MBI_ID,BENE_LAST_NAME,BENE_1ST_NAME,BENE_MIDL_NAME,BENE_BRTH_DT,BENE_SEX_CD,BENE_RACE_CD,BENE_SK,BENE_XREF_SK,BENE_XREF_EFCTV_SK,IDR_TRANS_EFCTV_TS,IDR_INSRT_TS,IDR_UPDT_TS,IDR_TRANS_OBSLT_TS,CNTCT_LANG_CD,IDR_LTST_TRANS_FLG,BENE_LINE_1_ADR,BENE_LINE_2_ADR,BENE_LINE_3_ADR,BENE_LINE_4_ADR,BENE_LINE_5_ADR,BENE_LINE_6_ADR,GEO_ZIP_PLC_NAME,GEO_ZIP5_CD,GEO_USPS_STATE_CD,BENE_DEATH_DT,BENE_VRFY_DEATH_DAY_SW,BENE_SSN_NUM
-10000010287804,1S00EU8EX04,Parisian75,Cornelia505,A,1962-02-15,2,1,-70632600,-70632600,-70632600,2019-03-05 21:29:53.901731,2025-03-13 09:12:49.552701,2025-03-26 15:14:02.724322,9999-12-31T00:00:00.000000,SPA,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,2020-08-31,N,931852675
-10000010287802,1S00EU8EX02,Monahan736,Cherise743,Le Petit Prince,1941-06-22,2,1,-46627506,-46627506,-46627506,2022-09-06 05:22:50.966211,2024-05-19 20:50:55.822061,2024-09-18 14:19:40.187919,9999-12-31T00:00:00.000000,ENG,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,995761334
-10000010287801,1S00EU8EX01,Nienow652,Daron260,Frankie,1969-07-29,1,1,-941476136,-941476136,-941476136,2022-11-12 07:41:32.740949,2025-02-02 05:50:17.487735,2025-12-09 04:41:27.415653,9999-12-31T00:00:00.000000,~,Y,2904 61st,,,,,,Galveston,77551,TX,2024-11-21,N,913516448
-10000010287790,3ON6P52ED27,Deckow585,Aiko748,B,1949-02-12,2,1,-627456687,-627456687,-627456687,2023-01-01 23:26:59.679055,2025-06-08 23:37:52.553931,2025-10-23 12:36:54.323309,2021-10-30T00:00:00.000000,ENG,N,777 Brockton Avenue,,,,,,Abington,02351,MA,,,973670503
-10000010287790,1S00EU8EW90,Deckow585,Aiko748,B,1949-02-12,2,1,-627456687,-627456687,-627456687,2023-07-09 23:04:57.614124,2025-09-19 01:34:14.530508,2026-01-05 01:39:15.892029,9999-12-31T00:00:00.000000,ENG,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,970948086
-10000010287789,1L29P59VV35,Labadie908,Lauren941,C,2010-09-27,1,1,-65213608,-65213608,-65213608,2024-04-19 06:23:52.827937,2026-01-09 19:20:41.061342,2026-01-19 11:21:30.224940,2020-03-02T00:00:00.000000,~,N,14152 ND-27,,,,,,Lisbon,58054,ND,,,959086008
-10000010287789,1I95H96KW12,Labadie908,Lauren941,C,2010-09-27,1,1,-65213608,-65213608,-65213608,2024-05-19 08:48:08.832614,2025-11-20 05:48:17.611656,2026-01-24 03:51:40.239440,2020-03-06T00:00:00.000000,~,N,14152 ND-27,,,,,,Lisbon,58054,ND,,,999450640
-10000010287789,1S00EU8EW89,Labadie908,Lauren941,C,2010-09-27,1,1,-65213608,-65213608,-65213608,2022-07-02 09:38:10.831155,2023-11-18 18:13:51.974307,2024-11-06 14:18:38.348085,9999-12-31T00:00:00.000000,~,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,997967759
-10000010287780,1S00EU8EW80,Zboncak558,Jaimee549,,1972-08-11,2,1,-739491616,-739491616,-739491616,2018-03-15 06:09:16.772218,2019-07-27 01:02:19.331229,2020-08-03 08:54:14.581571,9999-12-31T00:00:00.000000,ENG,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,913913463
-10000010287774,1S00EU8EW74,O'Connell601,Harris789,B,1950-06-28,1,1,-35983187,-35983187,-35983187,2025-06-05 11:27:05.768156,2026-01-08 22:06:48.736469,2026-01-25 08:06:30.804643,9999-12-31T00:00:00.000000,ENG,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,946591466
-10000010287770,1S00EU8EW70,Hirthe744,Analisa263,,1948-05-01,2,2,-753158966,-753158966,-753158966,2025-06-16 16:37:02.533258,2025-09-23 09:49:55.952752,2025-12-26 03:53:26.983576,9999-12-31T00:00:00.000000,ENG,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,971580519
-10000010287769,1S00EU8EW69,Crist667,Lonny638,J,1940-06-09,1,1,-470983081,-470983081,-470983081,2021-10-09 16:28:04.613691,2023-08-28 04:43:04.861709,2025-05-23 21:17:03.621127,9999-12-31T00:00:00.000000,~,Y,14152 ND-27,,,,,,Lisbon,58054,ND,2021-01-29,N,947982659
-10000010287768,1S00EU8EW68,Johns824,Angelo118,W,1939-09-16,1,1,-836826935,-836826935,-836826935,2018-05-17 10:11:49.846903,2022-09-21 02:24:23.394565,2025-06-23 19:54:46.161876,9999-12-31T00:00:00.000000,ENG,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,975696955
-10000010287767,1S00EU8EW67,Mertz280,Carter549,,1957-12-01,1,1,-507955297,-507955297,-507955297,2022-04-17 00:13:47.946613,2025-08-24 01:25:36.848323,2025-12-20 18:03:04.735102,9999-12-31T00:00:00.000000,~,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,958639507
-10000010287765,1S00EU8EW65,Kessler503,Cameron381,W,1944-11-27,1,5,-544765613,-544765613,-544765613,2025-02-04 19:04:20.631261,2026-01-08 19:43:40.432222,2026-01-16 04:43:02.649429,9999-12-31T00:00:00.000000,~,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,953209367
-10000010287764,1S00EU8EW64,Effertz744,Lewis216,V,1943-01-22,2,3,-675520998,-675520998,-675520998,2022-02-11 05:05:16.905232,2022-11-11 15:12:11.577260,2024-02-13 20:44:57.615801,9999-12-31T00:00:00.000000,SPA,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,966218941
-10000010287760,5ZR9FG9DD68,Mills423,Eleni953,T,1961-06-16,2,6,-924879324,-924879324,-924879324,2025-08-31 09:44:19.834128,2026-01-07 14:24:18.666106,2026-01-14 01:14:11.354592,2021-09-18T00:00:00.000000,~,N,1970 S University Blvd,,,,,,Mobile,36609,AL,2021-03-15,Y,978222136
-10000010287760,2OA0K73QQ98,Mills423,Eleni953,T,1961-06-16,2,6,-924879324,-924879324,-924879324,2026-01-07 12:01:57.323631,2026-01-18 00:35:01.183069,2026-01-21 02:06:24.884222,2022-02-24T00:00:00.000000,~,N,1970 S University Blvd,,,,,,Mobile,36609,AL,2021-03-15,Y,969735928
-10000010287760,1S00EU8EW60,Mills423,Eleni953,T,1961-06-16,2,6,-924879324,-924879324,-924879324,2024-04-10 02:03:56.476370,2025-11-06 19:10:15.982262,2026-01-22 04:43:35.101134,9999-12-31T00:00:00.000000,~,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,2021-03-15,Y,919675831
-10000010287758,1S00EU8EW58,Thompson596,Frankie174,C,1948-10-02,1,1,-284838751,-284838751,-284838751,2019-04-25 23:19:59.595285,2025-04-06 18:02:04.386444,2025-04-25 12:46:11.573340,9999-12-31T00:00:00.000000,SPA,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,971232356
-10000010287756,1S00EU8EW56,Stroman228,Hang682,C,1962-07-30,2,4,-844342228,-844342228,-844342228,2022-06-16 22:50:36.375343,2025-01-29 11:25:56.410582,2025-05-11 21:24:36.931201,9999-12-31T00:00:00.000000,SPA,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,2022-04-16,N,943307982
-10000010287751,1S00EU8EW51,Lubowitz58,Ervin886,G,1961-11-14,1,1,-579926271,-579926271,-579926271,2024-09-23 13:21:50.287470,2025-02-08 19:41:12.951884,2026-01-02 08:53:08.352296,9999-12-31T00:00:00.000000,ENG,Y,14152 ND-27,,,,,,Lisbon,58054,ND,2023-09-02,N,913340076
-10000010287750,1S00EU8EW50,Grant908,Israel728,J,1951-10-04,1,1,-75346013,-75346013,-75346013,2018-09-19 14:28:32.974722,2023-12-18 05:06:37.611095,2025-09-10 04:25:10.913482,9999-12-31T00:00:00.000000,~,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,983224708
-10000010287748,1S00EU8EW48,Ramón841,Pilar644,A,1989-08-27,2,5,-61124751,-61124751,-61124751,2024-04-06 02:45:35.559703,2025-05-06 14:17:49.750387,2025-10-28 17:42:56.198436,9999-12-31T00:00:00.000000,~,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,2023-10-01,Y,943541544
-10000010287740,1S00EU8EW40,Dickinson688,Bernardo699,E,2002-01-27,1,1,-952637298,-222683927,-222683927,2023-04-30 12:42:17.856442,2023-08-26 02:19:11.990994,2024-05-19 14:07:29.396871,2025-03-16T00:00:00.000000,~,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,959437715
-10000010287740,1S00EU8EW40,Dickinson688,Bernardo699,E,2002-01-27,1,1,-222683927,-222683927,-222683927,2022-07-16 11:29:26.953442,2025-09-06 00:41:40.190647,2025-10-08 04:04:27.952649,9999-12-31T00:00:00.000000,~,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,975996247
-10000010287738,1S00EU8EW38,Rosario163,Mónica985,L,1987-10-20,2,5,-207709014,-207709014,-207709014,2019-07-29 04:51:18.348170,2021-02-08 01:15:57.332588,2021-09-26 18:59:50.656338,9999-12-31T00:00:00.000000,ENG,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,962844447
-10000010287731,1S00EU8EW31,Wuckert783,Gregory545,Frankie,1943-08-28,1,1,-983844764,-983844764,-983844764,2025-10-01 23:47:47.248608,2026-01-12 08:33:57.159994,2026-01-18 03:45:37.781421,9999-12-31T00:00:00.000000,SPA,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,963458128
-10000010287729,6BT2ED0DF51,Quigley282,Cordia574,B,1960-02-05,2,5,-800305128,-800305128,-800305128,2022-03-11 06:46:02.756662,2025-12-25 17:48:09.762848,2025-12-26 09:16:51.091036,2019-07-22T00:00:00.000000,~,N,1970 S University Blvd,,,,,,Mobile,36609,AL,2024-08-31,N,997662528
-10000010287729,9I23HT9GP35,Quigley282,Cordia574,B,1960-02-05,2,5,-800305128,-800305128,-800305128,2026-01-06 07:38:55.039463,2026-01-11 17:37:28.804627,2026-01-12 02:03:06.580466,2021-01-29T00:00:00.000000,~,N,1970 S University Blvd,,,,,,Mobile,36609,AL,2024-08-31,N,999858737
-10000010287729,9B89F26KC09,Quigley282,Cordia574,B,1960-02-05,2,5,-800305128,-800305128,-800305128,2023-10-23 12:25:51.937556,2024-11-13 15:27:41.137075,2024-12-30 23:47:23.482457,2021-04-04T00:00:00.000000,~,N,1970 S University Blvd,,,,,,Mobile,36609,AL,2024-08-31,N,989157986
-10000010287729,1S00EU8EW29,Quigley282,Cordia574,B,1960-02-05,2,5,-800305128,-800305128,-800305128,2019-11-28 15:38:18.844033,2023-10-20 01:11:33.704974,2025-02-28 01:50:41.708338,9999-12-31T00:00:00.000000,~,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,2024-08-31,N,928752298
-10000010287725,1S00EU8EW25,Mueller846,Albert312,J,1959-08-13,1,5,-50561833,-50561833,-50561833,2019-02-27 03:02:46.025179,2020-11-10 10:31:40.515163,2023-03-29 14:42:34.779921,9999-12-31T00:00:00.000000,SPA,Y,2904 61st,,,,,,Galveston,77551,TX,,,961722259
-10000010287723,1S00EU8EW23,Reichel38,Earl438,V,1967-05-27,1,4,-134414581,-134414581,-134414581,2022-12-26 22:35:14.902832,2025-06-14 05:06:51.706376,2025-09-25 03:39:22.559243,9999-12-31T00:00:00.000000,ENG,Y,2904 61st,,,,,,Galveston,77551,TX,,,909371290
-10000010287721,1S00EU8EW21,Quiroz936,Patricia625,B,1960-04-26,2,5,-68311574,-68311574,-68311574,2021-10-13 23:37:13.586593,2022-09-09 09:31:46.036734,2025-10-04 21:00:59.876491,9999-12-31T00:00:00.000000,~,Y,14152 ND-27,,,,,,Lisbon,58054,ND,2021-03-13,Y,941095230
-10000010287714,6I88YD1CX98,Klocko335,Sherie778,T,1951-05-17,2,1,-119871606,-119871606,-119871606,2020-05-31 07:35:44.285622,2022-02-21 01:40:13.574473,2023-12-02 04:53:05.639367,2021-10-11T00:00:00.000000,SPA,N,2904 61st,,,,,,Galveston,77551,TX,,,997315496
-10000010287714,1S00EU8EW14,Klocko335,Sherie778,T,1951-05-17,2,1,-119871606,-119871606,-119871606,2018-06-08 15:47:02.954923,2025-05-17 00:16:16.401101,2025-10-09 17:29:06.835055,9999-12-31T00:00:00.000000,SPA,Y,2904 61st,,,,,,Galveston,77551,TX,,,904326722
-10000010287710,1S00EU8EW10,Windler79,Kareen958,,1959-02-11,2,3,-599744703,-599744703,-599744703,2023-08-29 20:10:37.247489,2025-12-08 12:11:51.044262,2025-12-19 05:19:55.694394,9999-12-31T00:00:00.000000,SPA,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,977815137
-10000010287704,1S00EU8EW04,Rogahn59,Laree109,,1940-09-04,2,1,-39197122,-39197122,-39197122,2023-08-17 13:10:14.248455,2025-01-22 08:25:32.587822,2025-02-17 17:52:25.682441,9999-12-31T00:00:00.000000,ENG,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,927163657
-10000010287701,1S00EU8EW01,Gerhold939,Dyan186,E,1967-06-09,2,1,-505523803,-505523803,-505523803,2020-09-07 21:10:07.050020,2021-02-10 15:54:14.088273,2025-03-17 08:37:14.380193,9999-12-31T00:00:00.000000,SPA,Y,2904 61st,,,,,,Galveston,77551,TX,,,932534867
-10000010287695,1S00EU8EV95,Gleason633,Franklin857,M,1982-05-24,1,5,-338985876,-338985876,-338985876,2017-08-03 08:31:05.164631,2020-10-19 12:57:57.955672,2023-05-22 11:14:58.384230,9999-12-31T00:00:00.000000,ENG,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,959862379
-10000010287690,1S00EU8EV90,Quintana711,Juan88,J,1973-02-15,1,5,-123336643,-123336643,-123336643,2017-06-03 08:17:42.132313,2025-11-02 16:53:47.807200,2025-12-17 10:50:12.669468,9999-12-31T00:00:00.000000,SPA,Y,2904 61st,,,,,,Galveston,77551,TX,,,997428601
-10000010287687,5OU8N90JV83,Reyna401,Hugo693,R,1943-12-26,1,5,-209220459,-209220459,-209220459,2018-05-23 03:58:39.099026,2022-04-05 18:08:47.041111,2022-06-09 17:59:04.394699,2019-12-22T00:00:00.000000,ENG,N,2904 61st,,,,,,Galveston,77551,TX,2025-10-28,N,927524875
-10000010287687,4LK5GG6KE05,Reyna401,Hugo693,R,1943-12-26,1,5,-209220459,-209220459,-209220459,2022-10-28 08:32:20.799058,2024-08-11 04:24:38.820095,2024-09-06 15:52:15.421767,2021-10-20T00:00:00.000000,ENG,N,2904 61st,,,,,,Galveston,77551,TX,2025-10-28,N,913975060
-10000010287687,1S00EU8EV87,Reyna401,Hugo693,R,1943-12-26,1,5,-209220459,-209220459,-209220459,2024-07-03 18:36:28.476032,2024-09-10 18:34:30.487852,2025-11-03 17:40:16.061717,9999-12-31T00:00:00.000000,ENG,Y,2904 61st,,,,,,Galveston,77551,TX,2025-10-28,N,942245986
-10000010287686,1S00EU8EV86,Kirlin939,Ricky354,,1944-05-21,1,5,-349979605,-349979605,-349979605,2022-03-04 13:33:36.982218,2023-07-27 12:00:30.940792,2024-10-04 05:06:24.134459,9999-12-31T00:00:00.000000,ENG,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,921092548
-10000010287684,1S00EU8EV84,Marvin195,Shameka870,R,1988-02-02,2,1,-765838250,-183167679,-183167679,2024-09-13 08:44:17.025723,2025-01-26 05:57:25.237422,2026-01-11 03:51:51.096904,2025-06-10T00:00:00.000000,ENG,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,991135682
-10000010287684,1S00EU8EV84,Marvin195,Shameka870,R,1988-02-02,2,1,-183167679,-183167679,-183167679,2017-12-17 12:20:27.564991,2024-09-16 23:56:39.893158,2025-11-09 17:25:18.440390,9999-12-31T00:00:00.000000,ENG,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,988969630
-10000010287683,1S00EU8EV83,Mills423,Hank686,Frankie,1943-09-25,1,4,-763816056,-763816056,-763816056,2024-01-07 07:58:41.351233,2025-07-17 22:16:07.183589,2025-11-08 06:05:51.451169,9999-12-31T00:00:00.000000,~,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,908825788
-10000010287680,7Z04RU1QF98,Schneider199,Lashon823,J,1959-01-02,2,4,-190485664,-190485664,-190485664,2025-09-16 15:04:30.726640,2026-01-05 19:20:37.727472,2026-01-20 18:37:09.186472,2021-05-26T00:00:00.000000,ENG,N,777 Brockton Avenue,,,,,,Abington,02351,MA,,,955155482
-10000010287680,1S00EU8EV80,Schneider199,Lashon823,J,1959-01-02,2,4,-190485664,-190485664,-190485664,2018-08-07 16:55:44.442884,2020-11-26 11:32:54.332995,2024-10-21 21:34:05.143138,9999-12-31T00:00:00.000000,ENG,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,971076021
-10000010287675,9LR9R51UK39,Hahn503,Rosalyn434,M,1959-07-05,2,1,-476740461,-476740461,-476740461,2019-06-19 09:57:02.729966,2022-06-04 06:15:18.943488,2025-01-21 23:05:32.509163,2020-04-25T00:00:00.000000,~,N,14152 ND-27,,,,,,Lisbon,58054,ND,,,932102184
-10000010287675,1S00EU8EV75,Hahn503,Rosalyn434,M,1959-07-05,2,1,-476740461,-476740461,-476740461,2023-12-11 18:59:09.344914,2024-11-06 13:29:09.769882,2025-10-27 10:24:39.767608,9999-12-31T00:00:00.000000,~,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,942131688
-10000010287674,1S00EU8EV74,Auer97,Thao506,T,2015-04-22,2,2,-441999774,-441999774,-441999774,2018-12-19 03:47:14.348008,2025-04-02 14:57:34.563943,2025-11-04 04:18:50.432805,9999-12-31T00:00:00.000000,~,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,984316770
-10000010287673,4L81YM2RM52,Lynch190,Cletus494,Bluey,1925-10-09,1,5,-688424402,-688424402,-688424402,2024-04-08 03:26:10.687987,2025-02-16 01:59:46.624590,2025-06-12 13:06:52.203100,2018-06-18T00:00:00.000000,~,N,14152 ND-27,,,,,,Lisbon,58054,ND,,,940977659
-10000010287673,1S00EU8EV73,Lynch190,Cletus494,Bluey,1925-10-09,1,5,-688424402,-688424402,-688424402,2019-07-29 05:03:41.729352,2020-02-16 20:33:47.129376,2025-09-25 03:45:39.258260,9999-12-31T00:00:00.000000,~,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,942584855
-10000010287671,1S00EU8EV71,Téllez750,Sancho742,C,1956-12-09,1,5,-492186769,-492186769,-492186769,2022-08-17 15:40:25.403093,2023-11-09 23:49:12.727563,2025-12-31 18:23:44.211933,9999-12-31T00:00:00.000000,SPA,Y,2904 61st,,,,,,Galveston,77551,TX,,,985814325
-10000010287663,1S00EU8EV63,Larkin917,Douglass930,E,1954-12-07,1,1,-745690533,-745690533,-745690533,2017-10-02 16:03:01.709574,2019-09-16 21:31:38.141538,2025-07-11 16:48:46.702075,9999-12-31T00:00:00.000000,SPA,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,942850883
-10000010287657,1S00EU8EV57,Dibbert990,Claudio955,F,1959-07-11,1,1,-85782635,-85782635,-85782635,2021-12-21 16:11:33.340243,2023-08-26 21:21:47.176953,2024-11-28 19:31:32.609457,9999-12-31T00:00:00.000000,SPA,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,979691179
-10000010287642,7IH1GV3VV30,Jaramillo133,Mariano761,A,1949-07-22,1,5,-440973212,-440973212,-440973212,2024-10-01 03:01:43.997639,2024-10-10 16:48:35.691885,2024-10-11 07:24:58.189633,2020-05-06T00:00:00.000000,~,N,2904 61st,,,,,,Galveston,77551,TX,2023-07-25,Y,930477954
-10000010287642,4BN6ET8TV60,Jaramillo133,Mariano761,A,1949-07-22,1,5,-440973212,-440973212,-440973212,2023-05-28 10:45:26.762648,2024-06-21 13:21:19.248385,2025-05-19 04:03:42.292657,2021-05-21T00:00:00.000000,~,N,2904 61st,,,,,,Galveston,77551,TX,2023-07-25,Y,965831825
-10000010287642,7O13VM3VF59,Jaramillo133,Mariano761,A,1949-07-22,1,5,-440973212,-440973212,-440973212,2023-03-17 00:06:18.626432,2025-12-25 05:26:44.563860,2026-01-17 00:52:36.110495,2021-07-07T00:00:00.000000,~,N,2904 61st,,,,,,Galveston,77551,TX,2023-07-25,Y,922003335
-10000010287642,1S00EU8EV42,Jaramillo133,Mariano761,A,1949-07-22,1,5,-440973212,-440973212,-440973212,2023-02-12 11:52:27.329166,2023-10-19 06:23:47.127955,2024-01-20 11:53:20.666664,9999-12-31T00:00:00.000000,~,Y,2904 61st,,,,,,Galveston,77551,TX,2023-07-25,Y,908790145
-10000010287641,1S00EU8EV41,Collier206,Bud153,,1960-06-02,1,1,-127812937,-127812937,-127812937,2020-10-11 16:15:33.277256,2024-05-19 10:34:27.784193,2024-07-26 09:03:49.709073,9999-12-31T00:00:00.000000,SPA,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,967504320
-10000010287637,1S00EU8EV37,Marks830,Houston994,B,1955-12-10,1,1,-438319636,-438319636,-438319636,2022-04-22 16:48:50.244440,2025-05-06 04:36:18.465202,2025-12-14 20:50:01.530186,9999-12-31T00:00:00.000000,~,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,929382249
-10000010287636,1S00EU8EV36,Llamas954,Barbara209,M,1963-02-19,2,5,-532758657,-532758657,-532758657,2022-02-03 10:06:16.447705,2024-10-30 00:54:52.594634,2025-04-13 10:57:23.643376,9999-12-31T00:00:00.000000,~,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,953509924
-10000010287633,1S00EU8EV33,Bode78,Sol312,Q,1969-09-03,1,1,-923178602,-923178602,-923178602,2021-09-23 13:19:18.637811,2022-07-01 23:56:16.888250,2024-04-08 07:22:39.630864,9999-12-31T00:00:00.000000,ENG,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,926841643
-10000010287632,1S00EU8EV32,O'Kon634,Wyatt967,M,1972-04-14,1,5,-101775656,-101775656,-101775656,2017-11-23 22:29:08.704106,2020-04-30 13:25:38.094857,2021-07-09 17:31:42.387625,9999-12-31T00:00:00.000000,SPA,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,958479117
-10000010287617,1S00EU8EV17,Vigil207,Francisca486,L,1951-03-26,2,5,-895196478,-895196478,-895196478,2017-10-17 18:19:13.381666,2019-11-26 07:19:03.197042,2023-09-12 07:46:08.943817,9999-12-31T00:00:00.000000,~,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,982939136
-10000010287616,1S00EU8EV16,Kihn564,Lewis216,S,1994-02-02,1,1,-154557025,-154557025,-154557025,2024-01-17 09:15:25.642205,2025-02-09 22:14:13.425996,2025-11-04 23:32:30.393259,9999-12-31T00:00:00.000000,SPA,Y,2904 61st,,,,,,Galveston,77551,TX,2024-11-26,N,943862322
-10000010287615,1S00EU8EV15,Grady603,Dee580,K,1979-11-12,1,5,-909262518,-909262518,-909262518,2020-08-11 06:19:14.975115,2024-02-18 15:26:52.611711,2024-07-04 22:37:38.402371,9999-12-31T00:00:00.000000,~,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,2022-03-02,N,900752648
-10000010287614,1S00EU8EV14,Becker968,Deja232,A,1960-04-30,2,3,-644100950,-573062890,-573062890,2024-11-22 15:36:03.303818,2025-01-31 21:59:37.290702,2025-05-28 01:35:42.825299,2025-07-02T00:00:00.000000,SPA,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,916236936
-10000010287614,1S00EU8EV14,Becker968,Deja232,A,1960-04-30,2,3,-573062890,-573062890,-573062890,2025-12-19 21:53:02.180811,2026-01-18 21:59:53.519633,2026-01-19 11:41:35.838701,9999-12-31T00:00:00.000000,SPA,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,947378243
-10000010287613,1S00EU8EV13,Bartoletti50,Jamison785,S,1960-06-28,1,1,-935395987,-935395987,-935395987,2018-02-13 22:57:31.950107,2025-01-30 09:55:21.472505,2025-09-28 20:20:55.479461,9999-12-31T00:00:00.000000,SPA,Y,14152 ND-27,,,,,,Lisbon,58054,ND,2025-04-27,Y,995065742
-10000010287612,1S00EU8EV12,Howe413,Haley279,K,1950-02-27,2,2,-103295667,-103295667,-103295667,2019-04-29 00:50:24.479346,2022-11-26 17:23:42.863311,2025-07-09 03:57:59.565799,9999-12-31T00:00:00.000000,ENG,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,953030244
-10000010287611,1S00EU8EV11,Mayer370,Bobbi508,C,1961-07-28,2,2,-854475341,-854475341,-854475341,2024-03-19 12:53:04.515949,2025-05-03 12:00:30.151418,2026-01-25 13:53:17.329132,9999-12-31T00:00:00.000000,SPA,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,933934110
-10000010287608,1S00EU8EV08,McClure239,Syble581,K,1987-12-23,2,1,-800436187,-800436187,-800436187,2025-06-19 05:30:17.575663,2025-11-06 20:28:08.933688,2025-11-19 17:56:09.655314,9999-12-31T00:00:00.000000,ENG,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,2022-08-23,Y,976832197
-10000010287607,1S00EU8EV07,Núñez242,Ariadna374,D,1970-09-09,2,5,-735969244,-735969244,-735969244,2018-12-12 08:12:17.216309,2022-06-14 01:09:54.198037,2023-07-18 10:41:46.702616,9999-12-31T00:00:00.000000,~,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,919307544
-10000010287604,7I91V39HU38,Kirlin939,Mason910,,1950-09-25,1,1,-960987819,-960987819,-960987819,2020-10-17 00:31:20.528245,2025-01-30 19:04:02.132257,2026-01-05 04:49:06.720881,2021-03-02T00:00:00.000000,ENG,N,777 Brockton Avenue,,,,,,Abington,02351,MA,,,998742080
-10000010287604,1S00EU8EV04,Kirlin939,Mason910,,1950-09-25,1,1,-960987819,-960987819,-960987819,2023-06-26 11:38:42.388457,2025-01-30 00:22:13.329863,2025-08-18 14:19:36.401787,9999-12-31T00:00:00.000000,ENG,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,917429335
-10000010287603,1S00EU8EV03,Bode78,Ollie731,,1948-06-11,1,1,-961178756,-961178756,-961178756,2025-07-17 00:28:17.056973,2025-08-13 08:14:31.393175,2025-08-19 07:08:02.843596,9999-12-31T00:00:00.000000,~,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,962222074
-10000010287599,1S00EU8EU99,Weissnat378,Lavette209,G,1945-12-05,2,1,-739559706,-739559706,-739559706,2020-04-09 04:38:36.734616,2020-10-13 03:58:17.472789,2024-03-16 08:12:57.043761,9999-12-31T00:00:00.000000,~,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,977407784
-10000010287593,1S00EU8EU93,Vélez150,Jerónimo599,J,1958-10-24,1,5,-149383634,-149383634,-149383634,2018-04-01 10:20:18.653485,2018-04-28 01:15:12.709333,2022-09-10 15:43:41.855937,9999-12-31T00:00:00.000000,~,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,2025-05-06,N,939157893
-10000010287592,1S00EU8EU92,Arroyo916,Fernando603,J,1962-11-02,1,5,-849959394,-849959394,-849959394,2019-10-24 18:10:13.090105,2024-01-29 20:21:32.279275,2025-02-17 20:46:23.304150,9999-12-31T00:00:00.000000,ENG,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,942761020
